Zone;Sub Zone;Category;Date;Count;Location
France;Mayotte;Recovered;2020-07-15;2581;-12.8275,45.166244
France;Mayotte;Recovered;2020-06-14;1790;-12.8275,45.166244
France;New Caledonia;Recovered;2020-08-31;23;-20.904305,165.618042
France;New Caledonia;Recovered;2020-06-24;21;-20.904305,165.618042
France;New Caledonia;Recovered;2020-03-21;0;-20.904305,165.618042
France;New Caledonia;Recovered;2020-08-01;22;-20.904305,165.618042
France;New Caledonia;Recovered;2020-06-20;21;-20.904305,165.618042
France;New Caledonia;Recovered;2020-05-22;18;-20.904305,165.618042
France;New Caledonia;Recovered;2020-04-14;1;-20.904305,165.618042
France;New Caledonia;Recovered;2020-02-28;0;-20.904305,165.618042
France;New Caledonia;Recovered;2020-09-16;26;-20.904305,165.618042
France;Reunion;Recovered;2020-04-20;237;-21.1151,55.5364
France;Reunion;Recovered;2020-06-03;411;-21.1151,55.5364
France;Reunion;Recovered;2020-04-05;40;-21.1151,55.5364
France;Reunion;Recovered;2020-09-17;1794;-21.1151,55.5364
France;Reunion;Recovered;2020-02-11;0;-21.1151,55.5364
France;Reunion;Recovered;2020-02-04;0;-21.1151,55.5364
France;Reunion;Recovered;2020-05-29;411;-21.1151,55.5364
France;Reunion;Recovered;2020-08-16;657;-21.1151,55.5364
France;Reunion;Recovered;2020-02-26;0;-21.1151,55.5364
France;Saint Barthelemy;Recovered;2020-08-08;6;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-03-23;0;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-06-13;6;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-06-04;6;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-08-01;6;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-05-18;6;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-08-06;6;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-03-09;0;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-09-08;13;17.9,-62.8333
France;Saint Pierre and Miquelon;Recovered;2020-07-12;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-07-28;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-05-05;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-04-11;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-02-20;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-07-26;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-03-02;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-07-17;1;46.8852,-56.3159
France;St Martin;Recovered;2020-02-05;0;18.0708,-63.0501
France;St Martin;Recovered;2020-03-11;0;18.0708,-63.0501
France;St Martin;Recovered;2020-05-21;33;18.0708,-63.0501
France;St Martin;Recovered;2020-06-03;33;18.0708,-63.0501
France;St Martin;Recovered;2020-06-04;33;18.0708,-63.0501
France;St Martin;Recovered;2020-06-28;37;18.0708,-63.0501
France;St Martin;Recovered;2020-08-29;79;18.0708,-63.0501
France;St Martin;Recovered;2020-02-11;0;18.0708,-63.0501
France;St Martin;Recovered;2020-06-11;33;18.0708,-63.0501
France;St Martin;Recovered;2020-01-24;0;18.0708,-63.0501
France;;Recovered;2020-04-27;44733;46.2276,2.2137
France;;Recovered;2020-01-25;0;46.2276,2.2137
France;;Recovered;2020-03-12;12;46.2276,2.2137
France;;Recovered;2020-06-08;68319;46.2276,2.2137
France;;Recovered;2020-02-15;4;46.2276,2.2137
France;;Recovered;2020-05-12;56617;46.2276,2.2137
France;;Recovered;2020-03-19;12;46.2276,2.2137
France;;Recovered;2020-09-02;73946;46.2276,2.2137
France;;Recovered;2020-01-28;0;46.2276,2.2137
France;;Recovered;2020-05-15;59143;46.2276,2.2137
France;;Recovered;2020-08-09;71585;46.2276,2.2137
France;;Recovered;2020-04-02;12428;46.2276,2.2137
France;;Recovered;2020-03-26;4948;46.2276,2.2137
France;Martinique;Deaths;2020-04-03;3;14.6415,-61.0242
France;Martinique;Deaths;2020-07-04;14;14.6415,-61.0242
France;Martinique;Deaths;2020-06-16;14;14.6415,-61.0242
France;Martinique;Deaths;2020-09-13;18;14.6415,-61.0242
France;Martinique;Deaths;2020-04-04;3;14.6415,-61.0242
France;Martinique;Deaths;2020-06-25;14;14.6415,-61.0242
France;Martinique;Deaths;2020-05-23;14;14.6415,-61.0242
France;Martinique;Deaths;2020-06-01;14;14.6415,-61.0242
France;Martinique;Deaths;2020-02-02;0;14.6415,-61.0242
France;Martinique;Deaths;2020-03-01;0;14.6415,-61.0242
France;Martinique;Deaths;2020-06-29;14;14.6415,-61.0242
France;Martinique;Deaths;2020-08-18;16;14.6415,-61.0242
France;Mayotte;Deaths;2020-07-05;34;-12.8275,45.166244
France;Mayotte;Deaths;2020-05-24;20;-12.8275,45.166244
France;Mayotte;Deaths;2020-03-20;0;-12.8275,45.166244
France;Mayotte;Deaths;2020-03-24;0;-12.8275,45.166244
France;Mayotte;Deaths;2020-07-31;39;-12.8275,45.166244
France;Mayotte;Deaths;2020-08-01;39;-12.8275,45.166244
France;New Caledonia;Deaths;2020-08-07;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-04-29;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-07-06;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-04-05;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-04-26;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-08-19;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-01-31;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-07-26;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-02-10;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-09-26;0;-20.904305,165.618042
France;Reunion;Deaths;2020-08-31;9;-21.1151,55.5364
France;Reunion;Deaths;2020-07-23;3;-21.1151,55.5364
France;Reunion;Deaths;2020-02-19;0;-21.1151,55.5364
France;Reunion;Deaths;2020-03-20;0;-21.1151,55.5364
France;Reunion;Deaths;2020-07-02;2;-21.1151,55.5364
France;Reunion;Deaths;2020-03-19;0;-21.1151,55.5364
France;Reunion;Deaths;2020-05-17;0;-21.1151,55.5364
France;Reunion;Deaths;2020-03-10;0;-21.1151,55.5364
France;Reunion;Deaths;2020-09-05;11;-21.1151,55.5364
France;Reunion;Deaths;2020-02-04;0;-21.1151,55.5364
France;Saint Barthelemy;Deaths;2020-04-09;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-09-22;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-02-15;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-05-24;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-08-20;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-09-17;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-08-06;0;17.9,-62.8333
France;Saint Pierre and Miquelon;Deaths;2020-01-25;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-08-26;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-04-08;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-03-17;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-03-27;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-03-03;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-05-20;0;46.8852,-56.3159
France;St Martin;Deaths;2020-09-21;6;18.0708,-63.0501
France;St Martin;Deaths;2020-07-09;3;18.0708,-63.0501
France;St Martin;Deaths;2020-03-20;0;18.0708,-63.0501
France;St Martin;Deaths;2020-03-31;1;18.0708,-63.0501
France;St Martin;Deaths;2020-05-14;3;18.0708,-63.0501
France;St Martin;Deaths;2020-07-15;3;18.0708,-63.0501
France;St Martin;Deaths;2020-03-05;0;18.0708,-63.0501
France;St Martin;Deaths;2020-02-10;0;18.0708,-63.0501
France;St Martin;Deaths;2020-08-21;5;18.0708,-63.0501
France;St Martin;Deaths;2020-08-18;5;18.0708,-63.0501
France;;Deaths;2020-04-27;23262;46.2276,2.2137
France;;Deaths;2020-09-21;31174;46.2276,2.2137
France;;Deaths;2020-05-31;28751;46.2276,2.2137
France;;Deaths;2020-02-15;1;46.2276,2.2137
France;;Deaths;2020-07-05;29813;46.2276,2.2137
France;;Deaths;2020-05-02;24729;46.2276,2.2137
France;;Deaths;2020-09-20;31085;46.2276,2.2137
France;;Deaths;2020-03-24;1100;46.2276,2.2137
France;;Deaths;2020-04-22;21309;46.2276,2.2137
France;;Deaths;2020-04-17;18661;46.2276,2.2137
France;;Deaths;2020-06-26;29705;46.2276,2.2137
France;;Deaths;2020-03-27;1995;46.2276,2.2137
France;;Deaths;2020-05-14;27381;46.2276,2.2137
France;;Deaths;2020-03-10;33;46.2276,2.2137
France;;Deaths;2020-05-01;24563;46.2276,2.2137
France;;Deaths;2020-06-05;29056;46.2276,2.2137
France;;Deaths;2020-07-01;29780;46.2276,2.2137
France;French Guiana;Deaths;2020-08-07;47;3.9339,-53.1258
France;French Guiana;Deaths;2020-09-03;61;3.9339,-53.1258
France;French Guiana;Deaths;2020-03-18;0;3.9339,-53.1258
France;French Guiana;Deaths;2020-04-08;0;3.9339,-53.1258
France;French Guiana;Deaths;2020-02-12;0;3.9339,-53.1258
France;French Guiana;Deaths;2020-06-04;1;3.9339,-53.1258
France;French Guiana;Deaths;2020-04-05;0;3.9339,-53.1258
France;French Guiana;Deaths;2020-05-17;1;3.9339,-53.1258
France;French Guiana;Deaths;2020-06-07;1;3.9339,-53.1258
France;French Guiana;Deaths;2020-03-08;0;3.9339,-53.1258
France;French Guiana;Deaths;2020-04-06;0;3.9339,-53.1258
France;French Guiana;Deaths;2020-01-29;0;3.9339,-53.1258
France;French Guiana;Deaths;2020-08-29;58;3.9339,-53.1258
France;French Guiana;Deaths;2020-09-26;65;3.9339,-53.1258
France;French Polynesia;Deaths;2020-06-06;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-04-15;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-07-24;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-08-17;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-06-24;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-06-08;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-06-12;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-08-05;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-04-04;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-06-21;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-08-11;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-03-26;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-07-07;0;-17.6797,149.4068
France;Guadeloupe;Deaths;2020-03-30;4;16.265,-61.551
France;Guadeloupe;Deaths;2020-07-09;14;16.265,-61.551
France;Guadeloupe;Deaths;2020-06-04;14;16.265,-61.551
France;Guadeloupe;Deaths;2020-06-21;14;16.265,-61.551
France;Guadeloupe;Deaths;2020-05-18;13;16.265,-61.551
France;Guadeloupe;Deaths;2020-02-22;0;16.265,-61.551
France;Guadeloupe;Deaths;2020-04-25;12;16.265,-61.551
France;Guadeloupe;Deaths;2020-08-11;14;16.265,-61.551
France;Guadeloupe;Deaths;2020-04-01;6;16.265,-61.551
France;Martinique;Deaths;2020-06-17;14;14.6415,-61.0242
France;French Guiana;Confirmed;2020-02-19;0;3.9339,-53.1258
France;French Guiana;Confirmed;2020-03-20;15;3.9339,-53.1258
France;French Guiana;Confirmed;2020-05-04;133;3.9339,-53.1258
France;French Guiana;Confirmed;2020-02-14;0;3.9339,-53.1258
France;French Guiana;Confirmed;2020-06-07;689;3.9339,-53.1258
France;French Guiana;Confirmed;2020-02-04;0;3.9339,-53.1258
France;French Guiana;Confirmed;2020-01-24;0;3.9339,-53.1258
France;French Polynesia;Confirmed;2020-06-17;60;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-08-31;573;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-04-22;57;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-06-28;62;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-06-01;60;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-05-26;60;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-03-04;0;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-07-25;62;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-07-01;62;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-06-14;60;-17.6797,149.4068
France;Guadeloupe;Confirmed;2020-02-24;0;16.265,-61.551
France;Guadeloupe;Confirmed;2020-07-12;190;16.265,-61.551
France;Guadeloupe;Confirmed;2020-03-24;62;16.265,-61.551
France;Guadeloupe;Confirmed;2020-08-01;265;16.265,-61.551
France;Guadeloupe;Confirmed;2020-06-26;182;16.265,-61.551
France;Guadeloupe;Confirmed;2020-09-27;4487;16.265,-61.551
France;Guadeloupe;Confirmed;2020-09-09;2287;16.265,-61.551
France;Guadeloupe;Confirmed;2020-03-22;58;16.265,-61.551
France;Martinique;Confirmed;2020-02-06;0;14.6415,-61.0242
France;Martinique;Confirmed;2020-07-13;255;14.6415,-61.0242
France;Martinique;Confirmed;2020-06-28;242;14.6415,-61.0242
France;Martinique;Confirmed;2020-02-13;0;14.6415,-61.0242
France;Martinique;Confirmed;2020-09-05;758;14.6415,-61.0242
France;Martinique;Confirmed;2020-02-04;0;14.6415,-61.0242
France;Mayotte;Confirmed;2020-07-24;2862;-12.8275,45.166244
France;Mayotte;Confirmed;2020-08-27;3301;-12.8275,45.166244
France;Mayotte;Confirmed;2020-05-28;1670;-12.8275,45.166244
France;Mayotte;Confirmed;2020-08-05;3031;-12.8275,45.166244
France;Mayotte;Confirmed;2020-02-17;0;-12.8275,45.166244
France;Mayotte;Confirmed;2020-02-28;0;-12.8275,45.166244
France;Mayotte;Confirmed;2020-07-18;2782;-12.8275,45.166244
France;Mayotte;Confirmed;2020-06-05;2079;-12.8275,45.166244
France;Mayotte;Confirmed;2020-09-19;3541;-12.8275,45.166244
France;Mayotte;Confirmed;2020-02-04;0;-12.8275,45.166244
France;New Caledonia;Confirmed;2020-09-07;26;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-02-15;0;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-07-29;22;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-02-21;0;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-05-17;18;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-08-18;23;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-05-06;18;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-07-07;21;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-07-14;21;-20.904305,165.618042
France;Reunion;Confirmed;2020-06-18;502;-21.1151,55.5364
France;Reunion;Confirmed;2020-05-28;465;-21.1151,55.5364
France;Reunion;Confirmed;2020-02-05;0;-21.1151,55.5364
France;Reunion;Confirmed;2020-03-30;224;-21.1151,55.5364
France;Reunion;Confirmed;2020-09-13;2805;-21.1151,55.5364
France;Reunion;Confirmed;2020-05-12;437;-21.1151,55.5364
France;Reunion;Confirmed;2020-04-11;388;-21.1151,55.5364
France;Reunion;Confirmed;2020-05-06;425;-21.1151,55.5364
France;Reunion;Confirmed;2020-06-19;504;-21.1151,55.5364
France;Saint Barthelemy;Confirmed;2020-04-15;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-08-17;16;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-02-05;0;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-03-18;3;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-03-24;3;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-03-21;3;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-04-07;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-09-04;18;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-02-02;0;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-06-09;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-05-20;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-07-14;6;17.9,-62.8333
France;Saint Pierre and Miquelon;Confirmed;2020-02-09;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-09-02;5;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-09-12;11;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-05-17;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-05-13;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-08-13;4;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-08-02;4;46.8852,-56.3159
France;St Martin;Confirmed;2020-05-08;38;18.0708,-63.0501
France;St Martin;Confirmed;2020-05-07;38;18.0708,-63.0501
France;St Martin;Confirmed;2020-02-15;0;18.0708,-63.0501
France;St Martin;Confirmed;2020-07-12;43;18.0708,-63.0501
France;St Martin;Confirmed;2020-04-18;37;18.0708,-63.0501
France;St Martin;Confirmed;2020-09-12;256;18.0708,-63.0501
France;St Martin;Confirmed;2020-06-25;42;18.0708,-63.0501
France;St Martin;Confirmed;2020-09-28;383;18.0708,-63.0501
France;St Martin;Confirmed;2020-05-01;38;18.0708,-63.0501
France;St Martin;Confirmed;2020-08-06;53;18.0708,-63.0501
France;St Martin;Confirmed;2020-07-30;49;18.0708,-63.0501
France;St Martin;Confirmed;2020-02-04;0;18.0708,-63.0501
France;St Martin;Confirmed;2020-03-22;5;18.0708,-63.0501
France;;Confirmed;2020-04-09;86334;46.2276,2.2137
France;;Confirmed;2020-01-30;5;46.2276,2.2137
France;;Confirmed;2020-06-25;192010;46.2276,2.2137
France;;Confirmed;2020-05-10;175027;46.2276,2.2137
France;;Confirmed;2020-02-26;18;46.2276,2.2137
France;Martinique;Confirmed;2020-06-16;202;14.6415,-61.0242
France;Martinique;Confirmed;2020-08-26;596;14.6415,-61.0242
France;Martinique;Confirmed;2020-04-16;158;14.6415,-61.0242
France;Martinique;Confirmed;2020-05-21;192;14.6415,-61.0242
France;Martinique;Confirmed;2020-06-13;202;14.6415,-61.0242
France;Martinique;Confirmed;2020-04-26;175;14.6415,-61.0242
France;Martinique;Confirmed;2020-09-28;1290;14.6415,-61.0242
France;Martinique;Confirmed;2020-02-20;0;14.6415,-61.0242
France;Martinique;Confirmed;2020-05-14;189;14.6415,-61.0242
France;Martinique;Confirmed;2020-09-17;1122;14.6415,-61.0242
France;Martinique;Confirmed;2020-02-11;0;14.6415,-61.0242
France;Martinique;Confirmed;2020-02-01;0;14.6415,-61.0242
France;Martinique;Confirmed;2020-03-01;0;14.6415,-61.0242
France;Martinique;Confirmed;2020-05-20;192;14.6415,-61.0242
France;Martinique;Confirmed;2020-04-01;135;14.6415,-61.0242
France;Martinique;Confirmed;2020-03-13;3;14.6415,-61.0242
France;Mayotte;Confirmed;2020-05-31;1699;-12.8275,45.166244
France;Mayotte;Confirmed;2020-01-25;0;-12.8275,45.166244
France;Mayotte;Confirmed;2020-01-27;0;-12.8275,45.166244
France;Mayotte;Confirmed;2020-05-07;854;-12.8275,45.166244
France;Mayotte;Confirmed;2020-09-14;3374;-12.8275,45.166244
France;Mayotte;Confirmed;2020-09-10;3374;-12.8275,45.166244
France;Mayotte;Confirmed;2020-05-12;1095;-12.8275,45.166244
France;Mayotte;Confirmed;2020-02-12;0;-12.8275,45.166244
France;Mayotte;Confirmed;2020-08-30;3301;-12.8275,45.166244
France;Mayotte;Confirmed;2020-03-07;0;-12.8275,45.166244
France;Mayotte;Confirmed;2020-06-07;2079;-12.8275,45.166244
France;Mayotte;Confirmed;2020-01-29;0;-12.8275,45.166244
France;Mayotte;Confirmed;2020-04-25;380;-12.8275,45.166244
France;Mayotte;Confirmed;2020-09-16;3374;-12.8275,45.166244
France;New Caledonia;Confirmed;2020-02-23;0;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-02-16;0;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-05-21;18;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-02-12;0;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-03-27;15;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-08-15;23;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-08-13;23;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-07-15;22;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-06-23;21;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-04-10;18;-20.904305,165.618042
France;Reunion;Confirmed;2020-04-30;420;-21.1151,55.5364
France;Reunion;Confirmed;2020-03-12;1;-21.1151,55.5364
France;Reunion;Confirmed;2020-02-06;0;-21.1151,55.5364
France;Reunion;Confirmed;2020-02-12;0;-21.1151,55.5364
France;Reunion;Confirmed;2020-03-07;0;-21.1151,55.5364
France;Reunion;Confirmed;2020-03-06;0;-21.1151,55.5364
France;Reunion;Confirmed;2020-06-07;480;-21.1151,55.5364
France;Reunion;Confirmed;2020-08-02;667;-21.1151,55.5364
France;Reunion;Confirmed;2020-07-18;624;-21.1151,55.5364
France;Saint Barthelemy;Confirmed;2020-03-23;3;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-06-18;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-04-04;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-03-07;3;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-05-23;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-01-31;0;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-05-14;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-01-29;0;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-02-22;0;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-05-26;6;17.9,-62.8333
